stella_planetlab_ntua_gr_princeton_codeen,-1,-1,-1,-1,0.12,0.09,0.12,0.14,0.12,0.14,0.12,0.1,0.12,0.11,0.1,0.12,0.1,0.11,0.12,0.12,0.16,0.15,0.14,0.15,0.12,0.14,0.14,0.12,0.13,0.12,0.12,0.12,0.13,0.14,0.13,0.14,0.15,0.15,0.13,0.14,0.16,0.14,0.19,0.2,0.18,0.2,0.14,0.18,0.2,0.22,0.24,0.24,0.23,0.21,0.19,0.16,0.18,0.18,0.2,0.22,0.19,0.17,0.15,0.15,0.16,0.16,0.18,0.17,0.18,0.24,0.22,0.24,0.23,0.2,0.18,0.14,0.18,0.16,0.17,0.2,0.17,0.19,0.17,0.16,0.16,0.17,0.15,0.18,0.17,0.18,0.18,0.19,0.19,0.19,0.24,0.26,0.25,0.22,0.2,0.16,0.15,0.14,0.17,0.14,0.13,0.13,0.14,0.15,0.17,0.19,0.19,0.19,0.16,0.19,0.21,0.21,0.26,0.24,0.25,0.25,0.25,0.28,0.24,0.2,0.2,0.14,0.18,0.18,0.23,0.3,0.28,0.27,0.23,0.21,0.2,0.19,0.23,0.2,0.22,0.21,0.2,0.2,0.16,0.16,0.16,0.17,0.17,0.21,0.21,0.25,0.25,0.2,0.22,0.22,0.23,0.23,0.21,0.19,0.15,0.17,0.15,0.14,0.17,0.16,0.14,0.19,0.2,0.18,0.25,0.21,0.2,0.24,0.22,0.28,0.27,0.28,0.24,0.23,0.26,0.25,0.23,0.24,0.23,0.19,0.16,0.13,0.11,0.12,0.13,0.19,0.24,0.21,0.2,0.19,0.13,0.13,0.14,0.15,0.18,0.22,0.21,0.16,0.18,0.14,0.15,0.19,0.2,0.18,0.19,0.18,0.13,0.16,0.24,0.24,0.26,0.25,0.21,0.19,0.15,0.15,0.12,0.1,0.11,0.14,0.14,0.14,0.17,0.19,0.15,0.17,0.17,0.17,0.21,0.17,0.19,0.16,0.14,0.14,0.15,0.16,0.15,0.15,0.16,0.14,0.13,0.14,0.17,0.17,0.15,0.16,0.16,0.14,0.11,0.13,0.09,0.1,0.11,0.09,0.11,0.1,0.13,0.14,0.13,0.15,0.13,0.12,0.11,0.1,0.08,0.1,0.11,0.11,0.13,0.11,0.12,0.11,0.1,0.1,0.11,0.11,0.09,0.08,0.07,0.09,0.09,0.11,0.11,0.09
node1_planetlab_albany_edu_princeton_codeen,-1,-1,-1,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.06,0.06,0.07,0.07,0.08,0.07,0.06,0.04,0.05,0.07,0.08,0.09,0.09,0.05,0.04,0.04,0.06,0.08,0.06,0.04,0.03,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.05,0.05,0.04,0.03,0.06,0.1,0.1,0.06,0.05,0.04,0.03,0.03,0.04,0.04,0.07,0.08,0.07,0.07,0.08,0.05,0.03,0.04,0.04,0.04,0.04,0.05,0.07,0.05,0.03,0.03,0.05,0.05,0.06,0.06,0.05,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.07,0.08,0.08,0.06,0.05,0.05,0.07,0.08,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.08,0.07,0.07,0.07,0.06,0.03,0.04,0.05,0.05,0.05,0.06,0.08,0.07,0.05,0.04,0.03,0.04,0.05,0.04,0.03,0.05,0.07,0.07,0.05,0.04,0.05,0.05,0.07,0.08,0.08,0.07,0.06,0.04,0.04,0.07,0.08,0.07,0.04,0.04,0.04,0.07,0.08,0.06,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.06,0.08,0.07,0.04,0.04,0.05,0.06,0.07,0.05,0.04,0.05,0.09,0.1,0.07,0.05,0.04,0.04,0.04,0.07,0.11,0.12,0.06,0.04,0.04,0.06,0.09,0.1,0.06,0.04,0.03,0.04,0.05,0.05,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.07,0.08,0.06,0.04,0.06,0.07,0.06,0.06,0.06,0.05,0.04,0.04,0.05,0.06,0.05,0.06,0.09,0.1,0.07,0.08,0.1,0.07,0.05,0.04,0.06,0.09,0.11,0.08,0.05,0.04,0.04,0.06,0.06,0.04,0.04,0.06,0.08,0.09,0.06,0.04,0.05,0.08,0.09,0.07,0.06,0.07,0.06,0.05,0.05,0.07,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.06,0.09,0.07,0.04,0.04,0.04,0.04,0.03,0.03,0.05,0.07,0.09,0.08,0.06,0.03,0.05,0.06,0.07,0.07,0.06,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.05,0.05
planetlab-wifi-01_ipv6_lip6_fr_uw_oneswarm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.06,0.07,0.08,0.07,0.08,0.08,0.08,0.09,0.08,0.08,0.09,0.09,0.09,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.09,0.09,0.1,0.1,0.1,0.11,0.1,0.09,0.09,0.09,0.09,0.09,0.07,0.07,0.08,0.08,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.09,0.1,0.1,0.09,0.08,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.06,0.06,0.07,0.07,0.07,0.08,0.07,0.08,0.09,0.09,0.08,0.09,0.1,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.1,0.09,0.08,0.07,0.08,0.08,0.07,0.07,0.06,0.08,0.09,0.1,0.11,0.1,0.09,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.1,0.11,0.1,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.12,0.1,0.1,0.1,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.09,0.09,0.1,0.11,0.11,0.11,0.1,0.11,0.12,0.12,0.11,0.1,0.11,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.1,0.1,0.09,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.07
rochefort_infonet_fundp_ac_be_root,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02,0,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.13,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.01,0.06,0.02,0.01,0.04,0.03,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
pli2-pa-3_hpl_hp_com_uw_seattle,-1,-1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
ple2_tu_koszalin_pl_umn_net_tools,-1,-1,-1,-1,-1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
planetlab1_utt_fr_uw_oneswarm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12,0.12,0.12,0.12,0.11,0.13,0.13,0.13,0.12,0.1,0.1,0.11,0.13,0.13,0.13,0.12,0.11,0.11,0.1,0.12,0.1,0.12,0.11,0.1,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.1,0.11,0.1,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.12,0.11,0.1,0.09,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.1,0.11,0.09,0.12,0.13,0.12,0.12,0.11,0.09,0.09,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.11,0.11,0.11,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.14,0.13,0.12,0.1,0.11,0.13,0.12,0.12,0.12,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.13,0.11,0.14,0.13,0.13,0.13,0.11,0.1,0.13,0.14,0.15,0.15,0.12,0.1,0.12,0.12,0.13,0.15,0.14,0.13,0.12,0.11,0.11,0.13,0.14,0.15,0.13,0.12,0.11,0.12,0.11,0.13,0.13,0.13,0.12,0.11,0.12,0.11,0.12,0.13,0.14,0.14,0.14,0.13,0.14,0.13,0.13,0.11,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.13,0.12,0.1,0.13,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.1,0.09,0.08,0.08,0.09,0.1,0.1,0.11,0.1,0.11,0.1,0.1,0.11,0.1
mtuplanetlab2_cs_mtu_edu_root,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.07,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.07,0.04,0.04,0.04,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.07,0.04,0.04,0.04,0.07,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.06,0.06,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.09,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.07,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06
server2_planetlab_iit-tech_net_nyu_d,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.03,0.03,0.03,0.01,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
pli2-pa-2_hpl_hp_com_uw_oneswarm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0.14,0.14,0.11,0.1,0.09,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.09,0.12,0.13,0.13,0.13,0.12,0.14,0.11,0.12,0.14,0.12,0.13,0.1,0.11,0.1,0.11,0.09,0.09,0.1,0.09,0.06,0.09,0.12,0.1,0.06,0.04,0.07,0.09,0.08,0.14,0.07,0.13,0.06,0.1,0.14,0.12,0.07,0.13,0.09,0.08,0.08,0.24,0.12,0.08,0.2,0.07,0.08,0.09,0.08,0.11,0.12,0.12,0.09,0.12,0.11,0.15,0.12,0.12,0.12,0.1,0.14,0.11,0.1,0.13,0.12,0.12,0.12,0.11,0.08,0.1,0.1,0.11,0.12,0.13,0.14,0.08,0.13,0.08,0.04,0.17,0.07,0.08,0.07,0.24,0.08,0.07,0.1,0.06,0.08,0.11,0.14,0.1,0.15,0.08,0.14,0.2,0.09,0.13,0.14,0.11,0.12,0.13,0.16,0.12,0.14,0.09,0.1,0.14,0.09,0.1,0.13,0.12,0.06,0.1,0.11,0.1,0.1,0.11,0.11,0.11,0.13,0.08,0.13,0.12,0.1,0.13,0.1,0.13,0.14,0.11,0.11,0.12,0.12,0.13,0.12,0.12,0.14,0.12,0.14,0.08,0.09,0.09,0.14,0.12,0.1,0.11,0.12,0.1,0.11,0.12,0.11,0.09,0.08,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.08,0.09,0.11,0.08,0.13,0.11,0.11,0.08,0.11,0.07,0.08,0.11,0.09,0.13,0.11,0.1,0.08,0.1,0.11,0.1,0.13,0.08,0.09,0.12,0.08,0.11,0.1,0.07,0.09,0.1,0.1,0.06,0.09,0.1,0.1,0.09,0.07,0.11,0.07,0.09,0.07,0.07,0.11,0.06,0.08,0.08,0.09,0.11,0.1,0.12,0.11,0.12,0.12,0.1,0.1,0.13,0.1,0.1,0.12,0.11,0.08,0.1,0.1,0.1,0.08,0.1,0.1,0.1,0.09,0.09,0.11,0.12,0.11,0.1,0.11,0.08,0.07,0.09,0.12,0.12,0.12,0.1,0.1,0.08,0.11,0.07,0.09,0.08,0.1,0.09,0.09,0.11,0.09,0.1,0.06
planetlab2_eecs_wsu_edu_uw_oneswarm,-1,-1,-1,-1,0.13,0.13,0.13,0.13,0.12,0.12,0.11,0.13,0.13,0.13,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.11,0.12,0.11,0.1,0.1,0.09,0.09,0.1,0.11,0.12,0.13,0.15,0.15,0.15,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.11,0.1,0.11,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.15,0.16,0.17,0.14,0.14,0.14,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.12,0.12,0.12,0.1,0.12,0.14,0.14,0.15,0.16,0.14,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.15,0.15,0.13,0.14,0.14,0.13,0.13,0.15,0.15,0.14,0.14,0.14,0.13,0.15,0.15,0.15,0.14,0.15,0.13,0.14,0.13,0.11,0.13,0.13,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.13,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.12,0.14,0.11,0.15,0.13,0.11,0.14,0.14,0.15,0.16,0.17,0.15,0.15,0.14,0.14,0.14,0.15,0.15,0.13,0.13,0.12,0.11,0.14,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.15,0.16,0.13,0.14,0.14,0.13,0.16,0.16,0.16,0.16,0.16,0.14,0.16,0.14,0.11,0.12,0.1,0.09,0.12,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.16,0.14,0.15,0.14,0.14,0.15,0.13,0.16,0.15,0.14,0.16,0.15,0.15,0.15,0.16,0.14,0.14,0.14,0.12,0.14,0.12,0.14,0.12,0.13,0.12,0.11,0.15,0.13,0.14,0.14,0.12,0.13,0.13,0.13,0.14,0.14,0.12,0.13,0.13,0.13,0.14,0.13,0.15,0.15,0.15,0.14,0.13,0.13,0.12,0.1,0.09,0.1,0.09,0.1,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.12,0.12,0.11,0.1,0.1,0.1,0.1,0.11,0.12,0.12,0.12,0.12,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.08,0.09,0.09,0.09,0.09
planetlab2_bgu_ac_il_princeton_codeen,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0,0,0.01,0.07,0.05,0.02,0.04,0.02,0.01,0.06,0.02,0.04,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02
